	Discipline	Sexe	Bassin (m)	Temps	Age	Nationalite	Lieu	Date
1905	200_mètres_dos	Femme	50	147.1		 Afrique du Sud	 Béziers	1966-07-25
1906	200_mètres_dos	Femme	50	146.4		 Afrique du Sud	 Lincoln	1966-08-18
1907	200_mètres_dos	Femme	50	144.4		 Canada	 Winnipeg	1967-07-26
1908	200_mètres_dos	Femme	50	144.1		 Afrique du Sud	 Kimberley	1968-01-06
1909	200_mètres_dos	Femme	50	143.8		 Afrique du Sud	 Los Angeles	1968-07-21
1910	200_mètres_dos	Femme	50	141.5		 États-Unis	 Louisville	1969-08-14
1911	200_mètres_dos	Femme	50	140.64		 États-Unis	 Chicago	1972-08-05
1912	200_mètres_dos	Femme	50	140.58		 États-Unis	 Munich	1972-09-04
1913	200_mètres_dos	Femme	50	139.19		 États-Unis	 Munich	1972-09-04
1914	200_mètres_dos	Femme	50	138.41	15.0	 Allemagne de l'Est	 Rostock	1974-07-07
1915	200_mètres_dos	Femme	50	137.35	15.0	 Allemagne de l'Est	 Vienne	1974-08-25
1916	200_mètres_dos	Femme	50	136.33		 Canada	 Brantford	1975-04-27
1917	200_mètres_dos	Femme	50	136.1	15.0	 Allemagne de l'Est	 Wittenberg	1975-06-06
1918	200_mètres_dos	Femme	50	135.46	15.0	 Allemagne de l'Est	 Cali	1975-07-25
1919	200_mètres_dos	Femme	50	134.41		 Allemagne de l'Est	 Berlin-Est	1976-02-29
1920	200_mètres_dos	Femme	50	133.5		 Allemagne de l'Est	 Tallinn	1976-03-13
1921	200_mètres_dos	Femme	50	132.47	16.0	 Allemagne de l'Est	 Berlin-Est	1976-06-04
1922	200_mètres_dos	Femme	50	131.93		 États-Unis	 Berlin	1978-08-24
1923	200_mètres_dos	Femme	50	131.77		 Allemagne de l'Est	 Moscou	1980-07-27
1924	200_mètres_dos	Femme	50	129.91	16.0	 Allemagne de l'Est	 Guayaquil	1982-08-07
1925	200_mètres_dos	Femme	50	128.6	20.0	 États-Unis	 Orlando	1986-06-27
1926	200_mètres_dos	Femme	50	126.62	17.0	 Hongrie	 Athènes	1991-08-25
1927	200_mètres_dos	Femme	50	126.39	25.0	 Zimbabwe	 Columbia	2008-02-16
1928	200_mètres_dos	Femme	50	124.81	26.0	 Zimbabwe	 Rome	2009-08-01
1929	200_mètres_dos	Femme	50	124.06	17.0	 États-Unis	 Londres	2012-08-03
1930	200_mètres_dos	Femme	25	131.5		 Allemagne de l'Est	 Brême	1976-03-07
1931	200_mètres_dos	Femme	25	127.74	17.0	 Allemagne de l'Est		1983-01-01
1932	200_mètres_dos	Femme	25	126.09	18.0	 Chine	 Palma de Majorque	1993-12-05
1933	200_mètres_dos	Femme	25	125.83		 Australie	 Perth	2001-08-06
1934	200_mètres_dos	Femme	25	124.44	22.0	 Royaume-Uni	 Perth	2001-08-06
1935	200_mètres_dos	Femme	25	123.62	19.0	 États-Unis	 New York	2001-11-27
1936	200_mètres_dos	Femme	25	123.24	26.0	 Japon	 Tokyo	2008-02-23
1937	200_mètres_dos	Femme	25	120.91	24.0	 Zimbabwe	 Manchester	2008-04-11
1938	200_mètres_dos	Femme	25	120.18	18.0	 Japon	 Berlin	2009-11-14
1939	200_mètres_dos	Femme	25	120.03	16.0	 États-Unis	 Berlin	2011-10-22
1940	200_mètres_dos	Femme	25	119.23	25.0	 Hongrie	 Doha	2014-12-05
